datetime,open,high,low,close,volume
2024-01-04 10:35:00+05:30,24643.31329474314,24645.980649102545,24626.070653043807,24636.66847911065,3798
2024-01-04 10:36:00+05:30,24636.66847911065,24657.278064954484,24626.051249663466,24646.21668340041,2277
2024-01-04 10:37:00+05:30,24646.21668340041,24651.037619689054,24630.648603212805,24641.00344610184,2951
2024-01-04 10:38:00+05:30,24641.00344610184,24674.87788670001,24634.65366130832,24663.318498425167,2983
2024-01-04 10:39:00+05:30,24663.318498425167,24670.580833261625,24657.02593253729,24663.375426465256,2984
2024-01-04 10:40:00+05:30,24663.375426465256,24679.57488547292,24654.643637485286,24671.70408662604,1736
2024-01-04 10:41:00+05:30,24671.70408662604,24679.105048662823,24651.16647972504,24663.030034544357,2744
2024-01-04 10:42:00+05:30,24663.030034544357,24670.931251243288,24656.04080360883,24663.858795731387,1185
2024-01-04 10:43:00+05:30,24663.858795731387,24677.868400464315,24658.8788817333,24673.184203360408,804
2024-01-04 10:44:00+05:30,24673.184203360408,24685.859573300055,24666.43612047932,24677.595148977103,3488
2024-01-04 10:45:00+05:30,24677.595148977103,24683.993636827465,24666.936486454717,24674.655800980956,2565
2024-01-04 10:46:00+05:30,24674.655800980956,24704.719437300915,24666.360076277593,24694.232912610783,2667
2024-01-04 10:47:00+05:30,24694.232912610783,24705.802638913057,24682.833751955586,24700.908985324306,3109
2024-01-04 10:48:00+05:30,24700.908985324306,24704.83547259199,24692.518976761774,24700.30191039728,2907
2024-01-04 10:49:00+05:30,24700.30191039728,24710.91083053675,24686.64810934033,24696.868090964035,2930
2024-01-04 10:50:00+05:30,24696.868090964035,24704.227005883506,24689.233913634285,24695.955802585435,1929
2024-01-04 10:51:00+05:30,24695.955802585435,24711.545141092563,24689.42530447494,24707.253775228288,1488
2024-01-04 10:52:00+05:30,24707.253775228288,24717.03151877278,24691.501634523287,24702.56637713734,1284
2024-01-04 10:53:00+05:30,24702.56637713734,24708.805133396287,24697.720922539975,24703.93830089408,2319
2024-01-04 10:54:00+05:30,24703.93830089408,24713.130279121262,24693.863826272947,24698.887863489086,3600
2024-01-04 10:55:00+05:30,24698.887863489086,24718.026087306866,24691.418890508852,24709.46756338909,3115
2024-01-04 10:56:00+05:30,24709.46756338909,24714.389760896272,24706.25756959215,24709.37238513091,1903
2024-01-04 10:57:00+05:30,24709.37238513091,24725.42342104953,24705.723139755093,24717.001614224064,3685
2024-01-04 10:58:00+05:30,24717.001614224064,24729.299161950465,24709.836027798487,24722.409051039787,2412
2024-01-04 10:59:00+05:30,24722.409051039787,24724.705068790736,24710.764751165883,24719.16974704664,1535
2024-01-04 11:00:00+05:30,24719.16974704664,24737.364488300558,24707.372554382826,24725.583831698747,1961
2024-01-04 11:01:00+05:30,24725.583831698747,24738.410901649768,24722.455154680105,24733.802474273052,2632
2024-01-04 11:02:00+05:30,24733.802474273052,24739.64308187956,24723.873961627716,24726.29656823898,2817
2024-01-04 11:03:00+05:30,24726.29656823898,24743.540831158887,24717.41391903508,24732.73627488633,1020
2024-01-04 11:04:00+05:30,24732.73627488633,24769.604213847273,24721.777102565902,24760.702985879983,1124
2024-01-04 11:05:00+05:30,24760.702985879983,24764.402566320194,24756.686469270408,24759.605979850094,1361
2024-01-04 11:06:00+05:30,24759.605979850094,24773.984004142545,24754.630230167884,24765.56909953715,1085
2024-01-04 11:07:00+05:30,24765.56909953715,24767.786095795644,24747.834558200833,24756.646363217853,2013
2024-01-04 11:08:00+05:30,24756.646363217853,24770.749124427894,24748.235988294822,24761.261636226536,3833
2024-01-04 11:09:00+05:30,24761.261636226536,24769.308503466043,24747.272378095167,24757.968050058367,854
2024-01-04 11:10:00+05:30,24757.968050058367,24773.5292226924,24749.342080475584,24764.90415722227,1981
2024-01-04 11:11:00+05:30,24764.90415722227,24773.34354039301,24753.42584778862,24765.66651140486,1934
2024-01-04 11:12:00+05:30,24765.66651140486,24771.206907825668,24752.99706987439,24757.929491965508,1524
2024-01-04 11:13:00+05:30,24757.929491965508,24775.939269283223,24748.475060454635,24767.382183606976,3586
2024-01-04 11:14:00+05:30,24767.382183606976,24773.980951897003,24759.002222436076,24766.89821786281,1076
2024-01-04 11:15:00+05:30,24766.89821786281,24776.387065725645,24754.44436697085,24760.378994262857,1767
2024-01-04 11:16:00+05:30,24760.378994262857,24764.37682191472,24751.17190067423,24762.02660984998,3767
2024-01-04 11:17:00+05:30,24762.02660984998,24766.67968999928,24745.418831777446,24755.874798447865,1282
2024-01-04 11:18:00+05:30,24755.874798447865,24763.572689588775,24748.079371509382,24760.011177232183,1648
2024-01-04 11:19:00+05:30,24760.011177232183,24767.794904954608,24750.852159360533,24760.680320495754,1133
2024-01-04 11:20:00+05:30,24760.680320495754,24768.89141450086,24752.908955384326,24759.02930656384,1927
2024-01-04 11:21:00+05:30,24759.02930656384,24769.416925070276,24748.42713446258,24765.21804227398,2567
2024-01-04 11:22:00+05:30,24765.21804227398,24776.679496563916,24750.86376118049,24756.709195277817,3087
2024-01-04 11:23:00+05:30,24756.709195277817,24770.912634462482,24748.472212161894,24765.20678882359,2087
2024-01-04 11:24:00+05:30,24765.20678882359,24767.346264501368,24743.23607603341,24751.194832697824,2715
2024-01-04 11:25:00+05:30,24751.194832697824,24773.762943573114,24744.061051944605,24764.49959531057,2803
2024-01-04 11:26:00+05:30,24764.49959531057,24770.143991259934,24753.31765128091,24767.025028037668,2946
2024-01-04 11:27:00+05:30,24767.025028037668,24769.171226045415,24757.142758525035,24766.17886489237,2086
2024-01-04 11:28:00+05:30,24766.17886489237,24771.07062424342,24753.86729927584,24761.760934653674,2651
2024-01-04 11:29:00+05:30,24761.760934653674,24773.743587852612,24752.628263456263,24767.053123594076,2486
2024-01-04 11:30:00+05:30,24767.053123594076,24771.460770492755,24757.906902102375,24766.995518893316,1813
2024-01-04 11:31:00+05:30,24766.995518893316,24772.30148989122,24761.488686578214,24766.799051796548,2096
2024-01-04 11:32:00+05:30,24766.799051796548,24779.078931951215,24761.634939494154,24775.763432773136,2873
2024-01-04 11:33:00+05:30,24775.763432773136,24781.332269127764,24765.531283345066,24773.627518155936,1722
2024-01-04 11:34:00+05:30,24773.627518155936,24783.587976643368,24769.59505077557,24772.990708846577,2671
2024-01-04 11:35:00+05:30,24772.990708846577,24782.505685138043,24762.883882892922,24777.39514177288,832
2024-01-04 11:36:00+05:30,24777.39514177288,24794.48884823159,24767.704894258775,24786.67158979968,899
2024-01-04 11:37:00+05:30,24786.67158979968,24790.788064390494,24778.25914627625,24786.68635231185,1705
2024-01-04 11:38:00+05:30,24786.68635231185,24792.29345724913,24781.35646187487,24789.047184705636,2304
2024-01-04 11:39:00+05:30,24789.047184705636,24795.728343315637,24777.2607991221,24790.548520674347,3174
2024-01-04 11:40:00+05:30,24790.548520674347,24799.66136936666,24781.128131905825,24797.32920227683,2252
2024-01-04 11:41:00+05:30,24797.32920227683,24816.51086183699,24786.714544658433,24809.77517537596,1903
2024-01-04 11:42:00+05:30,24809.77517537596,24818.827217899972,24794.65254287804,24803.846632928882,3372
2024-01-04 11:43:00+05:30,24803.846632928882,24810.20338970443,24796.260436370474,24803.98712594356,3270
2024-01-04 11:44:00+05:30,24803.98712594356,24809.037931196668,24799.15202041513,24804.78186852429,3805
2024-01-04 11:45:00+05:30,24804.78186852429,24815.651456454863,24800.97663258912,24810.40605049802,933
2024-01-04 11:46:00+05:30,24810.40605049802,24833.12802549486,24800.240381942076,24822.93333118624,1673
2024-01-04 11:47:00+05:30,24822.93333118624,24828.36771215481,24814.718189021114,24823.95599833286,3050
2024-01-04 11:48:00+05:30,24823.95599833286,24832.035123327598,24819.59014571458,24826.720314005517,2174
2024-01-04 11:49:00+05:30,24826.720314005517,24845.32208921738,24822.631926287864,24836.452754633985,3441
2024-01-04 11:50:00+05:30,24836.452754633985,24840.945211006292,24821.297345428706,24828.165427175838,1396
2024-01-04 11:51:00+05:30,24828.165427175838,24839.463585966667,24815.126137047155,24823.474521570126,1579
2024-01-04 11:52:00+05:30,24823.474521570126,24827.203110979248,24811.58284038035,24821.20243743602,3990
2024-01-04 11:53:00+05:30,24821.20243743602,24824.53689380757,24814.40069954799,24822.291281081772,2013
2024-01-04 11:54:00+05:30,24822.291281081772,24831.446697557552,24817.789289844113,24825.178212309846,1671
2024-01-04 11:55:00+05:30,24825.178212309846,24832.581193658527,24813.61037435336,24822.381225635643,1644
2024-01-04 11:56:00+05:30,24822.381225635643,24844.514541811997,24819.084694571622,24836.820187606456,2212
2024-01-04 11:57:00+05:30,24836.820187606456,24842.05535758946,24828.874298868668,24832.592563136383,2195
2024-01-04 11:58:00+05:30,24832.592563136383,24842.396114415347,24826.469288321732,24832.18756528586,2782
2024-01-04 11:59:00+05:30,24832.18756528586,24852.01331521801,24824.566575061945,24841.56442439706,3741
2024-01-04 12:00:00+05:30,24841.56442439706,24855.43355861392,24839.374737305203,24848.5574548659,1122
2024-01-04 12:01:00+05:30,24848.5574548659,24859.77224832381,24845.20333762496,24849.573461734384,3030
2024-01-04 12:02:00+05:30,24849.573461734384,24863.595881018682,24840.495358032058,24853.54910637831,2026
2024-01-04 12:03:00+05:30,24853.54910637831,24864.6667001788,24847.437844019863,24860.881457465417,1133
2024-01-04 12:04:00+05:30,24860.881457465417,24865.3007929922,24854.411075766922,24861.897911220996,2614
2024-01-04 12:05:00+05:30,24861.897911220996,24871.25466558909,24855.179945230662,24867.934170646102,3989
2024-01-04 12:06:00+05:30,24867.934170646102,24870.795076558483,24858.318209123474,24862.069183679614,2664
2024-01-04 12:07:00+05:30,24862.069183679614,24873.47220738687,24850.419500565178,24863.702662646898,2975
2024-01-04 12:08:00+05:30,24863.702662646898,24869.52051488428,24841.079746741103,24852.310969692207,3441
2024-01-04 12:09:00+05:30,24852.310969692207,24855.726145603552,24838.262304746127,24846.605650922404,3404
2024-01-04 12:10:00+05:30,24846.605650922404,24854.09620707677,24836.075441335113,24838.993209638535,3096
2024-01-04 12:11:00+05:30,24838.993209638535,24854.522114309493,24830.121340479258,24849.558504555454,3487
2024-01-04 12:12:00+05:30,24849.558504555454,24852.034487701294,24837.000393840957,24847.088710530774,925
2024-01-04 12:13:00+05:30,24847.088710530774,24856.54756181164,24841.738071049065,24850.400896922845,3742
2024-01-04 12:14:00+05:30,24850.400896922845,24860.662720345044,24840.899856969154,24844.406338087403,3743
2024-01-04 12:15:00+05:30,24844.406338087403,24853.45524128084,24834.62673221374,24843.8927316667,3285
2024-01-04 12:16:00+05:30,24843.8927316667,24855.74884955802,24834.435429585712,24842.788606041755,2013
2024-01-04 12:17:00+05:30,24842.788606041755,24849.533487753797,24831.363961409294,24837.28952161462,1662
2024-01-04 12:18:00+05:30,24837.28952161462,24856.45208954652,24832.33744501692,24844.82010566741,3835
2024-01-04 12:19:00+05:30,24844.82010566741,24850.644576406074,24821.87502302799,24833.16286596773,3190
2024-01-04 12:20:00+05:30,24833.16286596773,24845.81031916978,24830.292458121716,24838.913950694867,2319
2024-01-04 12:21:00+05:30,24838.913950694867,24869.58607416198,24833.811944012003,24860.126300526237,2939
2024-01-04 12:22:00+05:30,24860.126300526237,24866.711443272874,24848.048707538364,24854.840719576478,3596
2024-01-04 12:23:00+05:30,24854.840719576478,24859.69346892455,24846.947491454684,24856.02275346929,2135
2024-01-04 12:24:00+05:30,24856.02275346929,24865.12479976828,24840.528404133307,24845.0871404318,1976
2024-01-04 12:25:00+05:30,24845.0871404318,24856.95640639946,24837.14507180516,24845.795182806374,3584
2024-01-04 12:26:00+05:30,24845.795182806374,24851.359045188598,24830.34109892545,24833.46568651033,2893
2024-01-04 12:27:00+05:30,24833.46568651033,24845.274748055555,24826.149852542454,24839.115846696703,837
2024-01-04 12:28:00+05:30,24839.115846696703,24844.205660968917,24833.3583794144,24836.208884979227,1489
2024-01-04 12:29:00+05:30,24836.208884979227,24845.096136418106,24817.05902912313,24822.958824600788,2415
2024-01-04 12:30:00+05:30,24822.958824600788,24829.882232899752,24804.76538268898,24813.889983286786,1297
2024-01-04 12:31:00+05:30,24813.889983286786,24818.188671924385,24798.566659792894,24802.563971053933,3630
2024-01-04 12:32:00+05:30,24802.563971053933,24813.54862963791,24797.616627262785,24801.138869287224,2484
2024-01-04 12:33:00+05:30,24801.138869287224,24810.514806978907,24789.48491305002,24808.371781719947,2502
2024-01-04 12:34:00+05:30,24808.371781719947,24818.720496035035,24799.751830283105,24806.04062826206,2536
2024-01-04 12:35:00+05:30,24806.04062826206,24816.682133574417,24795.158940692763,24797.733230037604,2022
2024-01-04 12:36:00+05:30,24797.733230037604,24800.67738349302,24785.753295645336,24792.006898776446,2529
2024-01-04 12:37:00+05:30,24792.006898776446,24795.695459962746,24787.284293792196,24793.52626556523,1145
2024-01-04 12:38:00+05:30,24793.52626556523,24801.99437367039,24765.364326924046,24775.541538127807,3138
2024-01-04 12:39:00+05:30,24775.541538127807,24788.417275010845,24764.74979231673,24780.583889631616,1407
2024-01-04 12:40:00+05:30,24780.583889631616,24787.94471333355,24770.964095790187,24784.219340952266,1923
2024-01-04 12:41:00+05:30,24784.219340952266,24790.547006463385,24757.246226589585,24765.984571828278,1647
2024-01-04 12:42:00+05:30,24765.984571828278,24778.47270367927,24758.27494628964,24775.510668488023,3194
2024-01-04 12:43:00+05:30,24775.510668488023,24781.64740219461,24760.903771836205,24763.482494252446,3978
2024-01-04 12:44:00+05:30,24763.482494252446,24770.734114640032,24753.77193177532,24762.280057521002,3620
2024-01-04 12:45:00+05:30,24762.280057521002,24782.656268843766,24756.408360745656,24771.70994246302,2554
2024-01-04 12:46:00+05:30,24771.70994246302,24777.460016967227,24754.779025515243,24759.59775317887,3016
2024-01-04 12:47:00+05:30,24759.59775317887,24763.183268105764,24738.20193458163,24745.851425501136,1783
2024-01-04 12:48:00+05:30,24745.851425501136,24757.36502215407,24733.23265304765,24737.653188885633,1302
2024-01-04 12:49:00+05:30,24737.653188885633,24746.024604206545,24717.838990553882,24729.712123780726,3638
2024-01-04 12:50:00+05:30,24729.712123780726,24733.060097915244,24721.004641862706,24728.98410207853,2382
2024-01-04 12:51:00+05:30,24728.98410207853,24731.584340920363,24715.794135268698,24725.282230046807,2754
2024-01-04 12:52:00+05:30,24725.282230046807,24731.092394957162,24718.700572408692,24721.787138709624,984
2024-01-04 12:53:00+05:30,24721.787138709624,24726.209993079767,24716.02728736742,24718.393638332196,1742
2024-01-04 12:54:00+05:30,24718.393638332196,24724.062993336316,24713.562716316683,24717.28612100461,1861
2024-01-04 12:55:00+05:30,24717.28612100461,24722.003622974917,24707.18011516326,24711.023384907687,2893
2024-01-04 12:56:00+05:30,24711.023384907687,24724.934732681384,24703.519482560536,24713.809780759115,1585
2024-01-04 12:57:00+05:30,24713.809780759115,24724.184233700737,24705.250984813054,24714.064185433635,881
2024-01-04 12:58:00+05:30,24714.064185433635,24722.77123258783,24695.593292035886,24706.549618218833,802
2024-01-04 12:59:00+05:30,24706.549618218833,24723.68698719102,24703.59712871268,24720.787509090966,2470
2024-01-04 13:00:00+05:30,24720.787509090966,24730.702193191057,24704.355575392197,24711.330997767735,3257
2024-01-04 13:01:00+05:30,24711.330997767735,24723.219773546054,24702.736093648167,24717.24458112488,2484
2024-01-04 13:02:00+05:30,24717.24458112488,24727.930779331356,24705.660650379752,24711.823210235027,3991
2024-01-04 13:03:00+05:30,24711.823210235027,24717.39348644401,24709.101698713977,24714.881084405893,1019
2024-01-04 13:04:00+05:30,24714.881084405893,24722.646682645107,24711.915863101967,24719.18625154868,1863
2024-01-04 13:05:00+05:30,24719.18625154868,24729.395958239413,24717.096008106986,24726.09628570887,2912
2024-01-04 13:06:00+05:30,24726.09628570887,24747.46753454164,24720.88433329017,24737.30863443123,3489
2024-01-04 13:07:00+05:30,24737.30863443123,24748.846087006117,24727.600509028605,24731.205984163033,874
2024-01-04 13:08:00+05:30,24731.205984163033,24762.914362910837,24719.711524556533,24753.453611546116,2660
2024-01-04 13:09:00+05:30,24753.453611546116,24762.01328332714,24745.146203634347,24756.93258180353,1420
2024-01-04 13:10:00+05:30,24756.93258180353,24759.44976464866,24748.12296673882,24751.10244087777,3804
2024-01-04 13:11:00+05:30,24751.10244087777,24762.74184518347,24732.46042848468,24741.114980529605,3171
2024-01-04 13:12:00+05:30,24741.114980529605,24763.21165636904,24734.07007889494,24759.50386915444,3767
2024-01-04 13:13:00+05:30,24759.50386915444,24782.653727891397,24749.199514556578,24772.548803255748,2085
2024-01-04 13:14:00+05:30,24772.548803255748,24779.595951671654,24768.6646574033,24772.880042972523,3440
2024-01-04 13:15:00+05:30,24772.880042972523,24784.580371392327,24767.411828701464,24779.192855280882,3106
2024-01-04 13:16:00+05:30,24779.192855280882,24795.87085247299,24772.304648225825,24789.76920139481,1591
2024-01-04 13:17:00+05:30,24789.76920139481,24793.804742619555,24782.65277867659,24791.0322432123,2525
2024-01-04 13:18:00+05:30,24791.0322432123,24794.199195709567,24784.871569145962,24788.303674957995,842
2024-01-04 13:19:00+05:30,24788.303674957995,24799.23213628067,24777.99915947141,24788.56123155213,2284
2024-01-04 13:20:00+05:30,24788.56123155213,24802.05441958445,24784.982955959367,24795.52564123036,1573
2024-01-04 13:21:00+05:30,24795.52564123036,24804.953232244625,24788.89739416287,24796.232523450006,2696
2024-01-04 13:22:00+05:30,24796.232523450006,24801.558185670136,24779.66359991947,24787.353173297928,2649
2024-01-04 13:23:00+05:30,24787.353173297928,24800.511368377178,24780.969369416867,24793.688074209684,864
2024-01-04 13:24:00+05:30,24793.688074209684,24803.63357052125,24775.601360587774,24781.006832006824,3259
2024-01-04 13:25:00+05:30,24781.006832006824,24789.464889232113,24766.58703677249,24775.808857549666,809
2024-01-04 13:26:00+05:30,24775.808857549666,24791.84662008451,24768.566732803545,24785.8599256576,3897
2024-01-04 13:27:00+05:30,24785.8599256576,24794.85242931084,24777.025174655395,24788.241285636814,3801
2024-01-04 13:28:00+05:30,24788.241285636814,24802.45398659604,24778.61750212191,24790.590391617978,3355
2024-01-04 13:29:00+05:30,24790.590391617978,24794.28783650736,24779.35093124118,24791.96456324338,3008
2024-01-04 13:30:00+05:30,24791.96456324338,24806.452472869765,24785.036951195612,24800.43499789102,871
2024-01-04 13:31:00+05:30,24800.43499789102,24803.904462806015,24794.26094097959,24800.60168849155,1387
2024-01-04 13:32:00+05:30,24800.60168849155,24803.649877248332,24775.00582074967,24786.20160798377,3776
2024-01-04 13:33:00+05:30,24786.20160798377,24791.166094185966,24774.546807398558,24788.63327691791,3018
2024-01-04 13:34:00+05:30,24788.63327691791,24798.288038431838,24754.946823161044,24765.67594439091,1412
2024-01-04 13:35:00+05:30,24765.67594439091,24772.246830092732,24746.46126967254,24750.496544262045,3762
2024-01-04 13:36:00+05:30,24750.496544262045,24770.672287872345,24739.411947690573,24763.18196455687,1545
2024-01-04 13:37:00+05:30,24763.18196455687,24776.711021724823,24754.715173920646,24771.6946525192,3478
2024-01-04 13:38:00+05:30,24771.6946525192,24777.64105405466,24761.450779825085,24768.674285354406,1503
2024-01-04 13:39:00+05:30,24768.674285354406,24775.19293115165,24765.32111715307,24768.634470442266,2853
2024-01-04 13:40:00+05:30,24768.634470442266,24780.112767866558,24765.01128178573,24769.82396393038,1902
2024-01-04 13:41:00+05:30,24769.82396393038,24780.9506897745,24759.16299124974,24778.0396057935,2480
2024-01-04 13:42:00+05:30,24778.0396057935,24781.835625618165,24767.75377082148,24772.641492478622,1607
2024-01-04 13:43:00+05:30,24772.641492478622,24776.337930387846,24759.67146076461,24766.411324999517,2792
2024-01-04 13:44:00+05:30,24766.411324999517,24773.06719558873,24755.839223407693,24762.117191435886,1626
2024-01-04 13:45:00+05:30,24762.117191435886,24770.471441413083,24756.263807067855,24763.698779753453,1383
2024-01-04 13:46:00+05:30,24763.698779753453,24775.044956609272,24757.443607223177,24766.241786107403,1464
2024-01-04 13:47:00+05:30,24766.241786107403,24778.125417008632,24758.934718687266,24763.73653609493,2227
2024-01-04 13:48:00+05:30,24763.73653609493,24781.253216934594,24752.74027292056,24770.08256586783,2084
2024-01-04 13:49:00+05:30,24770.08256586783,24774.484432586167,24755.61082814112,24762.755362742806,3602
2024-01-04 13:50:00+05:30,24762.755362742806,24768.833442685693,24757.74701725504,24762.684120981405,963
2024-01-04 13:51:00+05:30,24762.684120981405,24769.99094033405,24753.765484213825,24757.889734515775,1961
2024-01-04 13:52:00+05:30,24757.889734515775,24767.79948927579,24740.67016051643,24750.684870078083,1572
2024-01-04 13:53:00+05:30,24750.684870078083,24767.727532476903,24740.793175068346,24760.60950453833,1656
2024-01-04 13:54:00+05:30,24760.60950453833,24764.20516917156,24748.4615210505,24758.674492396945,2681
2024-01-04 13:55:00+05:30,24758.674492396945,24761.175308193673,24743.514959646305,24751.469900349774,2466
2024-01-04 13:56:00+05:30,24751.469900349774,24757.691815889713,24746.166503852757,24752.29181521097,3361
2024-01-04 13:57:00+05:30,24752.29181521097,24760.359484450102,24741.0025432297,24745.121354327217,3400
2024-01-04 13:58:00+05:30,24745.121354327217,24754.008914415925,24739.391015523266,24750.209451503786,3787
2024-01-04 13:59:00+05:30,24750.209451503786,24763.790908973413,24747.312364630227,24757.243838258233,3622
2024-01-04 14:00:00+05:30,24757.243838258233,24771.463730397925,24752.488049415115,24765.627915560595,2923
2024-01-04 14:01:00+05:30,24765.627915560595,24777.231218963618,24752.551773016236,24758.02717506775,3995
2024-01-04 14:02:00+05:30,24758.02717506775,24767.024822225558,24754.266085673822,24757.422942497902,3572
2024-01-04 14:03:00+05:30,24757.422942497902,24783.84413829104,24753.903474495393,24772.08813023336,3885
2024-01-04 14:04:00+05:30,24772.08813023336,24779.276685930803,24767.769767315032,24770.967183602334,2569
2024-01-04 14:05:00+05:30,24770.967183602334,24788.10878955195,24765.07753318897,24781.19374258091,1145
2024-01-04 14:06:00+05:30,24781.19374258091,24805.20091266829,24769.927904203396,24793.42700501913,3688
2024-01-04 14:07:00+05:30,24793.42700501913,24799.503471396118,24771.779285264387,24783.36921662133,2258
2024-01-04 14:08:00+05:30,24783.36921662133,24800.725899730125,24780.335519918128,24793.19293273248,1158
2024-01-04 14:09:00+05:30,24793.19293273248,24801.74459541166,24785.240116454308,24799.50500956716,2567
2024-01-04 14:10:00+05:30,24799.50500956716,24810.45878480909,24797.450912492885,24806.768675852996,2655
2024-01-04 14:11:00+05:30,24806.768675852996,24825.139472368206,24798.103603474236,24820.271201033258,2969
2024-01-04 14:12:00+05:30,24820.271201033258,24828.794167545395,24812.011083051482,24824.344263331473,2628
2024-01-04 14:13:00+05:30,24824.344263331473,24831.82917552782,24817.213848080086,24825.49378335838,1156
2024-01-04 14:14:00+05:30,24825.49378335838,24841.61946635165,24820.712334756154,24830.728037953002,2610
2024-01-04 14:15:00+05:30,24830.728037953002,24834.823480485895,24821.9831152322,24828.633290676014,1965
2024-01-04 14:16:00+05:30,24828.633290676014,24835.459443447115,24826.245044112926,24832.98398440778,1067
2024-01-04 14:17:00+05:30,24832.98398440778,24840.609358450827,24809.549991872645,24818.10199057439,2004
2024-01-04 14:18:00+05:30,24818.10199057439,24837.546990206163,24808.32150823235,24831.911024054752,2462
2024-01-04 14:19:00+05:30,24831.911024054752,24834.377196114638,24825.529579118105,24828.38541242896,2743
2024-01-04 14:20:00+05:30,24828.38541242896,24842.675022253712,24816.395032704288,24833.07494332195,3928
2024-01-04 14:21:00+05:30,24833.07494332195,24847.390948021402,24829.301591476535,24836.013132579694,1981
2024-01-04 14:22:00+05:30,24836.013132579694,24846.80998340002,24824.85698945445,24837.35675606263,3218
2024-01-04 14:23:00+05:30,24837.35675606263,24848.75185144273,24825.568390296386,24838.755479540116,1809
2024-01-04 14:24:00+05:30,24838.755479540116,24849.376327796446,24832.51503334802,24839.792860356276,3912
2024-01-04 14:25:00+05:30,24839.792860356276,24851.579838630594,24817.357189098428,24827.76568233233,1395
2024-01-04 14:26:00+05:30,24827.76568233233,24831.161676603595,24816.49735854248,24824.114856328546,2835
2024-01-04 14:27:00+05:30,24824.114856328546,24844.578323633858,24819.389380358312,24833.807615587855,2921
2024-01-04 14:28:00+05:30,24833.807615587855,24842.82316417692,24817.63498372679,24826.504864297247,1264
2024-01-04 14:29:00+05:30,24826.504864297247,24838.000553707276,24813.35907025833,24818.948364686417,1788
2024-01-04 14:30:00+05:30,24818.948364686417,24846.16793287295,24815.416045330257,24835.696982869213,2477
2024-01-04 14:31:00+05:30,24835.696982869213,24853.005164650716,24825.980874986,24845.483096515483,1455
2024-01-04 14:32:00+05:30,24845.483096515483,24866.571349066835,24841.578941732514,24857.99097804977,2855
2024-01-04 14:33:00+05:30,24857.99097804977,24862.88140899689,24846.648268823785,24858.42094701437,3716
2024-01-04 14:34:00+05:30,24858.42094701437,24866.352944740363,24854.43462374792,24861.00745670411,2339
2024-01-04 14:35:00+05:30,24861.00745670411,24870.86230821186,24855.7780032554,24867.36800143359,2030
2024-01-04 14:36:00+05:30,24867.36800143359,24878.225199741777,24857.353754534066,24872.19506104733,1184
2024-01-04 14:37:00+05:30,24872.19506104733,24882.45847314656,24861.676112952722,24872.03744346147,1714
2024-01-04 14:38:00+05:30,24872.03744346147,24877.45086821694,24855.3192677712,24861.335415261394,2601
2024-01-04 14:39:00+05:30,24861.335415261394,24872.152983143034,24848.123552877023,24856.217974987652,1089
2024-01-04 14:40:00+05:30,24856.217974987652,24860.174759937025,24833.722496145,24845.16129544132,800
2024-01-04 14:41:00+05:30,24845.16129544132,24866.160625118413,24840.252170231946,24857.69193459973,2462
2024-01-04 14:42:00+05:30,24857.69193459973,24862.0333212103,24850.401925364222,24855.084576707533,3535
2024-01-04 14:43:00+05:30,24855.084576707533,24863.45100327021,24851.101582416188,24854.149207280352,1891
2024-01-04 14:44:00+05:30,24854.149207280352,24866.623253226717,24845.26127448189,24856.759838451388,2851
2024-01-04 14:45:00+05:30,24856.759838451388,24868.096796600083,24847.85012747515,24857.31341433455,2671
2024-01-04 14:46:00+05:30,24857.31341433455,24871.389118327097,24854.086208167162,24861.767732056185,2481
2024-01-04 14:47:00+05:30,24861.767732056185,24865.1887441028,24848.201664970922,24857.39920640208,1795
2024-01-04 14:48:00+05:30,24857.39920640208,24866.25267021727,24841.251590861713,24846.13163773746,1677
2024-01-04 14:49:00+05:30,24846.13163773746,24864.861009334352,24839.018908181486,24859.918997721863,2301
2024-01-04 14:50:00+05:30,24859.918997721863,24866.980464831755,24847.225424845947,24854.842773272874,2507
2024-01-04 14:51:00+05:30,24854.842773272874,24858.255914947007,24843.73448839975,24851.567834756213,1210
2024-01-04 14:52:00+05:30,24851.567834756213,24857.989509269613,24838.311647046314,24845.83498475223,3383
2024-01-04 14:53:00+05:30,24845.83498475223,24854.418692500712,24835.99014388663,24841.98339289101,998
2024-01-04 14:54:00+05:30,24841.98339289101,24845.609251682956,24832.977985826416,24842.46618106652,3481
2024-01-04 14:55:00+05:30,24842.46618106652,24856.390366854037,24838.362612729128,24848.501228111254,3786
2024-01-04 14:56:00+05:30,24848.501228111254,24859.35301214659,24830.070612243566,24840.76677427241,3509
2024-01-04 14:57:00+05:30,24840.76677427241,24850.54837909968,24834.887485309646,24843.28136217622,3150
2024-01-04 14:58:00+05:30,24843.28136217622,24848.54775162181,24828.702234517536,24838.431534023744,3163
2024-01-04 14:59:00+05:30,24838.431534023744,24851.95427535585,24830.34783127836,24847.890014041066,2143
2024-01-04 15:00:00+05:30,24847.890014041066,24854.528456842345,24832.253003344842,24838.768517877103,2475
2024-01-04 15:01:00+05:30,24838.768517877103,24845.7491200216,24832.011462150218,24839.80369829342,1437
2024-01-04 15:02:00+05:30,24839.80369829342,24854.44826020716,24832.553197671827,24845.510364693775,2306
2024-01-04 15:03:00+05:30,24845.510364693775,24854.915971912862,24829.211176838002,24835.396551851194,2922
